"MAKEID","MODELID","YEARID","TRIMID","ODSMAKEID","ODSMODELID","ODSYEARID","ODSTRIMID"
"20000053","20001595","20002676","20006411","20053","20650","20142","26601"
"20000053","20001595","20002677","20003483","20053","20650","20143","24209"
"20000053","20001595","20002677","20003606","20053","20650","20143","24332"
"20000053","20001595","20002677","20006411","20053","20650","20143","26601"
"20000053","20001595","20002723","20004677","20053","20650","20189","23271"
"20000053","20001595","20002723","20004687","20053","20650","20189","23281"
"20000053","20001595","20002723","20006411","20053","20650","20189","26601"
"20000053","20001595","20002724","20003606","20053","20650","20190","24332"
"20000053","20001595","20002724","20004677","20053","20650","20190","23271"
"20000053","20001595","20002724","20004687","20053","20650","20190","23281"
"20000053","20001595","20002724","20006411","20053","20650","20190","26601"
"20000053","20001595","20002725","20003606","20053","20650","20191","24332"
"20000053","20001595","20002725","20004677","20053","20650","20191","23271"
"20000053","20001595","20002725","20004687","20053","20650","20191","23281"
"20000053","20001595","20002725","20006411","20053","20650","20191","26601"
"20000053","20001595","20002726","20003606","20053","20650","20192","24332"
"20000053","20001595","20002726","20004677","20053","20650","20192","23271"
"20000053","20001595","20002726","20004687","20053","20650","20192","23281"
"20000053","20001595","20002726","20006411","20053","20650","20192","26601"
"20000053","20001595","20002727","20003483","20053","20650","20193","24209"
"20000053","20001595","20002727","20003606","20053","20650","20193","24332"
"20000053","20001595","20002727","20004677","20053","20650","20193","23271"
"20000053","20001595","20002727","20006411","20053","20650","20193","26601"
"20000053","20001595","20002728","20003606","20053","20650","20194","24332"
"20000053","20001595","20002728","20004677","20053","20650","20194","23271"
"20000053","20001595","20002728","20004687","20053","20650","20194","23281"
"20000053","20001595","20002728","20006411","20053","20650","20194","26601"
"20000053","20001595","20002729","20003483","20053","20650","20195","24209"
"20000053","20001595","20002729","20003606","20053","20650","20195","24332"
"20000053","20001595","20002729","20006411","20053","20650","20195","26601"
"20000053","20001595","20002730","20003483","20053","20650","20196","24209"
"20000053","20001595","20002730","20003606","20053","20650","20196","24332"
"20000053","20001595","20002730","20006411","20053","20650","20196","26601"
"20000053","20001595","20002731","20003483","20053","20650","20197","24209"
"20000053","20001595","20002731","20003606","20053","20650","20197","24332"
"20000053","20001595","20002731","20006411","20053","20650","20197","26601"
"20000053","20001595","20002732","20003483","20053","20650","20198","24209"
"20000053","20001595","20002732","20003606","20053","20650","20198","24332"
"20000053","20001595","20002732","20006411","20053","20650","20198","26601"
"20000053","20001595","20002733","20003483","20053","20650","20199","24209"
"20000053","20001595","20002733","20003606","20053","20650","20199","24332"
"20000053","20001595","20002733","20006411","20053","20650","20199","26601"
"20000053","20001601","20002676","20003831","20053","20656","20142","22425"
"20000053","20001601","20002676","20003940","20053","20656","20142","22534"
"20000053","20001601","20002676","20003964","20053","20656","20142","22558"
"20000053","20001601","20002676","20004048","20053","20656","20142","22642"
"20000053","20001601","20002677","20003831","20053","20656","20143","22425"
"20000053","20001601","20002677","20004048","20053","20656","20143","22642"
"20000053","20001601","20002678","20003903","20053","20656","20144","22497"
"20000053","20001601","20002678","20003929","20053","20656","20144","22523"
"20000053","20001601","20002678","20003940","20053","20656","20144","22534"
"20000053","20001601","20002678","20003964","20053","20656","20144","22558"
"20000053","20001601","20002678","20004105","20053","20656","20144","22699"
"20000053","20001601","20002678","20004121","20053","20656","20144","22715"
"20000053","20001601","20002679","20003903","20053","20656","20145","22497"
"20000053","20001601","20002679","20003910","20053","20656","20145","22504"
"20000053","20001601","20002679","20003929","20053","20656","20145","22523"
"20000053","20001601","20002732","20003831","20053","20656","20198","22425"
"20000053","20001601","20002732","20003964","20053","20656","20198","22558"
"20000053","20001601","20002732","20004048","20053","20656","20198","22642"
"20000053","20001601","20002733","20003903","20053","20656","20199","22497"
"20000053","20001601","20002733","20003929","20053","20656","20199","22523"
"20000053","20001601","20002733","20003940","20053","20656","20199","22534"
"20000053","20001601","20002733","20003964","20053","20656","20199","22558"
"20000053","20001601","20002733","20004105","20053","20656","20199","22699"
"20000053","20001601","20002733","20004121","20053","20656","20199","22715"
"20000053","20001601","20002734","20003903","20053","20656","20200","22497"
"20000053","20001601","20002734","20003910","20053","20656","20200","22504"
"20000053","20001601","20002734","20003929","20053","20656","20200","22523"
"20000053","20001601","20002734","20004121","20053","20656","20200","22715"
"20000053","20001601","20002735","20003903","20053","20656","20201","22497"
"20000053","20001601","20002735","20003910","20053","20656","20201","22504"
"20000053","20001601","20002735","20003929","20053","20656","20201","22523"
"20000053","20001601","20002736","20003903","20053","20656","27381","22497"
"20000053","20001601","20002736","20003910","20053","20656","27381","22504"
"20000053","20001601","20002736","20003929","20053","20656","27381","22523"
"20000053","20001601","20002737","20003903","20053","20656","34923","22497"
"20000053","20001601","20002737","20003910","20053","20656","34923","22504"
"20000053","20001601","20002737","20003929","20053","20656","34923","22523"
"20000053","20001601","20002738","20003903","20053","20656","39723","22497"
"20000053","20001601","20002738","20003910","20053","20656","39723","22504"
"20000053","20001601","20002738","20003929","20053","20656","39723","22523"
"20000053","20001601","20002739","20003483","20053","20656","47272","24209"
"20000053","20001601","20002739","20003606","20053","20656","47272","24332"
"20000053","20001601","20002739","20003638","20053","20656","47272","24364"
"20000053","20001610","20002677","20003483","20053","20667","20143","24209"
"20000053","20001610","20002677","20006330","20053","20667","20143","26102"
"20000053","20001610","20002677","20006411","20053","20667","20143","26601"
"20000053","20001610","20002678","20003483","20053","20667","20144","24209"
"20000053","20001610","20002678","20003606","20053","20667","20144","24332"
"20000053","20001610","20002678","20006330","20053","20667","20144","26102"
"20000053","20001610","20002678","20006331","20053","20667","20144","26103"
"20000053","20001610","20002678","20006411","20053","20667","20144","26601"
"20000053","20001610","20002679","20003483","20053","20667","20145","24209"
"20000053","20001610","20002679","20003606","20053","20667","20145","24332"
"20000053","20001610","20002679","20006329","20053","20667","20145","26101"
"20000053","20001610","20002679","20006330","20053","20667","20145","26102"
"20000053","20001610","20002679","20006331","20053","20667","20145","26103"
"20000053","20001610","20002679","20006411","20053","20667","20145","26601"
"20000053","20001610","20002733","20003483","20053","20667","20199","24209"
"20000053","20001610","20002733","20003606","20053","20667","20199","24332"
"20000053","20001610","20002733","20006330","20053","20667","20199","26102"
"20000053","20001610","20002733","20006331","20053","20667","20199","26103"
"20000053","20001610","20002733","20006411","20053","20667","20199","26601"
"20000053","20001610","20002734","20003483","20053","20667","20200","24209"
"20000053","20001610","20002734","20003606","20053","20667","20200","24332"
"20000053","20001610","20002734","20006329","20053","20667","20200","26101"
"20000053","20001610","20002734","20006330","20053","20667","20200","26102"
"20000053","20001610","20002734","20006411","20053","20667","20200","26601"
"20000053","20001610","20002735","20003483","20053","20667","20201","24209"
"20000053","20001610","20002735","20003606","20053","20667","20201","24332"
"20000053","20001610","20002735","20006330","20053","20667","20201","26102"
"20000053","20001610","20002735","20006331","20053","20667","20201","26103"
"20000053","20001610","20002736","20003483","20053","20667","27381","24209"
"20000053","20001610","20002736","20003606","20053","20667","27381","24332"
"20000053","20001610","20002736","20006330","20053","20667","27381","26102"
"20000053","20001610","20002736","20006331","20053","20667","27381","26103"
"20000053","20001610","20002737","20003483","20053","20667","34923","24209"
"20000053","20001610","20002737","20003606","20053","20667","34923","24332"
"20000053","20001610","20002737","20006330","20053","20667","34923","26102"
"20000053","20001610","20002737","20006331","20053","20667","34923","26103"
"20000053","20001637","20002652","20006411","20053","20694","20118","26601"
"20000053","20001637","20002653","20004948","20053","20694","20119","24608"
"20000053","20001637","20002653","20006411","20053","20694","20119","26601"
"20000053","20001637","20002654","20004948","20053","20694","20120","24608"
"20000053","20001637","20002654","20006411","20053","20694","20120","26601"
"20000053","20001637","20002655","20004948","20053","20694","20121","24608"
"20000053","20001637","20002655","20006411","20053","20694","20121","26601"
"20000053","20001637","20002656","20006411","20053","20694","20122","26601"
"20000053","20001637","20002657","20006411","20053","20694","20123","26601"
"20000053","20001637","20002658","20006411","20053","20694","20124","26601"
"20000053","20001637","20002659","20006411","20053","20694","20125","26601"
"20000053","20001637","20002660","20006411","20053","20694","20126","26601"
"20000053","20001637","20002661","20006411","20053","20694","20127","26601"
"20000053","20001637","20002662","20006411","20053","20694","20128","26601"
"20000053","20001637","20002707","20006411","20053","20694","20173","26601"
"20000053","20001637","20002708","20004948","20053","20694","20174","24608"
"20000053","20001637","20002708","20006411","20053","20694","20174","26601"
"20000053","20001637","20002709","20004948","20053","20694","20175","24608"
"20000053","20001637","20002709","20006411","20053","20694","20175","26601"
"20000053","20001637","20002710","20004948","20053","20694","20176","24608"
"20000053","20001637","20002710","20006411","20053","20694","20176","26601"
"20000053","20001637","20002711","20006411","20053","20694","20177","26601"
"20000053","20001637","20002712","20006411","20053","20694","20178","26601"
"20000053","20001637","20002713","20006411","20053","20694","20179","26601"
"20000053","20001637","20002714","20006411","20053","20694","20180","26601"
"20000053","20001637","20002715","20006411","20053","20694","20181","26601"
"20000053","20001637","20002716","20006411","20053","20694","20182","26601"
"20000053","20001637","20002718","20006411","20053","20694","20184","26601"
"20000053","20001638","20002669","20003240","20053","20695","20135","23966"
"20000053","20001638","20002669","20006411","20053","20695","20135","26601"
"20000053","20001638","20002670","20003185","20053","20695","20136","23911"
"20000053","20001638","20002670","20003240","20053","20695","20136","23966"
"20000053","20001638","20002670","20006411","20053","20695","20136","26601"
"20000053","20001638","20002671","20003185","20053","20695","20137","23911"
"20000053","20001638","20002671","20003240","20053","20695","20137","23966"
"20000053","20001638","20002671","20006411","20053","20695","20137","26601"
"20000053","20001638","20002672","20006291","20053","20695","20138","25951"
"20000053","20001638","20002672","20006411","20053","20695","20138","26601"
"20000053","20001638","20002673","20006291","20053","20695","20139","25951"
"20000053","20001638","20002673","20006411","20053","20695","20139","26601"
"20000053","20001638","20002724","20006411","20053","20695","20190","26601"
"20000053","20001638","20002725","20003240","20053","20695","20191","23966"
"20000053","20001638","20002725","20006411","20053","20695","20191","26601"
"20000053","20001638","20002726","20003185","20053","20695","20192","23911"
"20000053","20001638","20002726","20003240","20053","20695","20192","23966"
"20000053","20001638","20002726","20006411","20053","20695","20192","26601"
"20000053","20001638","20002727","20003185","20053","20695","20193","23911"
"20000053","20001638","20002727","20003240","20053","20695","20193","23966"
"20000053","20001638","20002727","20006411","20053","20695","20193","26601"
"20000053","20001638","20002728","20006196","20053","20695","20194","25856"
"20000053","20001638","20002728","20006291","20053","20695","20194","25951"
"20000053","20001638","20002728","20006411","20053","20695","20194","26601"
"20000053","20001642","20002654","20006411","20053","20699","20120","26601"
"20000053","20001642","20002655","20006411","20053","20699","20121","26601"
"20000053","20001642","20002656","20006411","20053","20699","20122","26601"
"20000053","20001642","20002657","20006411","20053","20699","20123","26601"
"20000053","20001642","20002658","20006411","20053","20699","20124","26601"
"20000053","20001642","20002660","20006411","20053","20699","20126","26601"
"20000053","20001642","20002661","20006411","20053","20699","20127","26601"
"20000053","20001642","20002710","20006411","20053","20699","20176","26601"
"20000053","20001642","20002711","20005715","20053","20699","20177","25375"
"20000053","20001642","20002711","20006411","20053","20699","20177","26601"
"20000053","20001642","20002712","20006411","20053","20699","20178","26601"
"20000053","20001642","20002713","20006411","20053","20699","20179","26601"
"20000053","20001642","20002714","20006411","20053","20699","20180","26601"
"20000053","20001642","20002715","20006411","20053","20699","20181","26601"
"20000053","20001642","20002716","20006411","20053","20699","20182","26601"
"20000053","20001645","20002660","20006411","20053","20702","20126","26601"
"20000053","20001645","20002661","20006411","20053","20702","20127","26601"
"20000053","20001645","20002662","20006411","20053","20702","20128","26601"
"20000053","20001645","20002663","20006411","20053","20702","20129","26601"
"20000053","20001645","20002664","20006411","20053","20702","20130","26601"
"20000053","20001645","20002665","20006411","20053","20702","20131","26601"
"20000053","20001645","20002666","20006411","20053","20702","20132","26601"
"20000053","20001645","20002667","20006411","20053","20702","20133","26601"
"20000053","20001645","20002668","20006411","20053","20702","20134","26601"
"20000053","20001645","20002669","20006411","20053","20702","20135","26601"
"20000053","20001645","20002670","20006411","20053","20702","20136","26601"
"20000053","20001645","20002671","20003483","20053","20702","20137","24209"
"20000053","20001645","20002671","20003606","20053","20702","20137","24332"
"20000053","20001645","20002671","20006411","20053","20702","20137","26601"
"20000053","20001645","20002672","20003483","20053","20702","20138","24209"
"20000053","20001645","20002672","20003606","20053","20702","20138","24332"
"20000053","20001645","20002672","20006411","20053","20702","20138","26601"
"20000053","20001645","20002673","20003483","20053","20702","20139","24209"
"20000053","20001645","20002673","20003606","20053","20702","20139","24332"
"20000053","20001645","20002673","20004545","20053","20702","20139","23139"
"20000053","20001645","20002673","20006411","20053","20702","20139","26601"
"20000053","20001645","20002674","20003483","20053","20702","20140","24209"
"20000053","20001645","20002674","20003606","20053","20702","20140","24332"
"20000053","20001645","20002674","20006411","20053","20702","20140","26601"
"20000053","20001645","20002675","20003483","20053","20702","20141","24209"
"20000053","20001645","20002675","20003606","20053","20702","20141","24332"
"20000053","20001645","20002675","20006036","20053","20702","20141","25696"
"20000053","20001645","20002675","20006411","20053","20702","20141","26601"
"20000053","20001645","20002676","20003483","20053","20702","20142","24209"
"20000053","20001645","20002676","20006188","20053","20702","20142","25848"
"20000053","20001645","20002676","20006411","20053","20702","20142","26601"
"20000053","20001645","20002677","20003483","20053","20702","20143","24209"
"20000053","20001645","20002677","20006188","20053","20702","20143","25848"
"20000053","20001645","20002677","20006411","20053","20702","20143","26601"
"20000053","20001645","20002715","20006411","20053","20702","20181","26601"
"20000053","20001645","20002716","20006411","20053","20702","20182","26601"
"20000053","20001645","20002717","20006411","20053","20702","20183","26601"
"20000053","20001645","20002718","20006411","20053","20702","20184","26601"
"20000053","20001645","20002719","20006411","20053","20702","20185","26601"
"20000053","20001645","20002720","20006411","20053","20702","20186","26601"
"20000053","20001645","20002721","20006411","20053","20702","20187","26601"
"20000053","20001645","20002722","20006411","20053","20702","20188","26601"
"20000053","20001645","20002723","20006411","20053","20702","20189","26601"
"20000053","20001645","20002724","20006411","20053","20702","20190","26601"
"20000053","20001645","20002725","20006411","20053","20702","20191","26601"
"20000053","20001645","20002726","20006411","20053","20702","20192","26601"
"20000053","20001645","20002727","20003483","20053","20702","20193","24209"
"20000053","20001645","20002727","20003606","20053","20702","20193","24332"
"20000053","20001645","20002727","20006411","20053","20702","20193","26601"
"20000053","20001645","20002728","20003483","20053","20702","20194","24209"
"20000053","20001645","20002728","20003606","20053","20702","20194","24332"
"20000053","20001645","20002728","20004545","20053","20702","20194","23139"
"20000053","20001645","20002728","20006411","20053","20702","20194","26601"
"20000053","20001645","20002729","20003483","20053","20702","20195","24209"
"20000053","20001645","20002729","20003606","20053","20702","20195","24332"
"20000053","20001645","20002729","20006411","20053","20702","20195","26601"
"20000053","20001645","20002730","20003483","20053","20702","20196","24209"
"20000053","20001645","20002730","20003606","20053","20702","20196","24332"
"20000053","20001645","20002730","20006036","20053","20702","20196","25696"
"20000053","20001645","20002730","20006411","20053","20702","20196","26601"
"20000053","20001645","20002731","20003483","20053","20702","20197","24209"
"20000053","20001645","20002731","20003606","20053","20702","20197","24332"
"20000053","20001645","20002731","20006036","20053","20702","20197","25696"
"20000053","20001645","20002731","20006411","20053","20702","20197","26601"
"20000053","20001645","20002732","20003483","20053","20702","20198","24209"
"20000053","20001645","20002732","20006188","20053","20702","20198","25848"
"20000053","20001645","20002732","20006411","20053","20702","20198","26601"
"20000053","20001645","20002733","20003483","20053","20702","20199","24209"
"20000053","20001645","20002733","20006188","20053","20702","20199","25848"
"20000053","20001655","20002654","20006411","20053","20712","20120","26601"
"20000053","20001655","20002655","20006411","20053","20712","20121","26601"
"20000053","20001655","20002710","20006411","20053","20712","20176","26601"
"20000053","20001676","20002656","20006411","20053","20733","20122","26601"
"20000053","20001676","20002657","20006411","20053","20733","20123","26601"
"20000053","20001676","20002658","20006411","20053","20733","20124","26601"
"20000053","20001676","20002659","20006411","20053","20733","20125","26601"
"20000053","20001676","20002660","20006411","20053","20733","20126","26601"
"20000053","20001676","20002661","20006411","20053","20733","20127","26601"
"20000053","20001676","20002662","20006411","20053","20733","20128","26601"
"20000053","20001676","20002663","20006411","20053","20733","20129","26601"
"20000053","20001676","20002664","20006411","20053","20733","20130","26601"
"20000053","20001676","20002665","20006411","20053","20733","20131","26601"
"20000053","20001676","20002666","20006411","20053","20733","20132","26601"
"20000053","20001676","20002667","20006411","20053","20733","20133","26601"
"20000053","20001676","20002668","20006411","20053","20733","20134","26601"
"20000053","20001676","20002712","20006411","20053","20733","20178","26601"
"20000053","20001676","20002713","20006411","20053","20733","20179","26601"
"20000053","20001676","20002714","20006411","20053","20733","20180","26601"
"20000053","20001676","20002715","20006411","20053","20733","20181","26601"
"20000053","20001676","20002716","20006411","20053","20733","20182","26601"
"20000053","20001676","20002717","20006411","20053","20733","20183","26601"
"20000053","20001676","20002718","20006411","20053","20733","20184","26601"
"20000053","20001676","20002719","20006411","20053","20733","20185","26601"
"20000053","20001676","20002720","20006411","20053","20733","20186","26601"
"20000053","20001676","20002721","20006411","20053","20733","20187","26601"
"20000053","20001676","20002722","20006411","20053","20733","20188","26601"
"20000053","20001676","20002723","20006411","20053","20733","20189","26601"
"20000053","20001678","20002656","20006411","20053","20735","20122","26601"
"20000053","20001678","20002657","20006411","20053","20735","20123","26601"
"20000053","20001678","20002658","20006411","20053","20735","20124","26601"
"20000053","20001678","20002659","20006411","20053","20735","20125","26601"
"20000053","20001678","20002660","20006411","20053","20735","20126","26601"
"20000053","20001678","20002661","20006411","20053","20735","20127","26601"
"20000053","20001678","20002662","20006411","20053","20735","20128","26601"
"20000053","20001678","20002663","20006411","20053","20735","20129","26601"
"20000053","20001678","20002664","20006411","20053","20735","20130","26601"
"20000053","20001678","20002665","20006411","20053","20735","20131","26601"
"20000053","20001678","20002666","20006411","20053","20735","20132","26601"
"20000053","20001678","20002667","20006411","20053","20735","20133","26601"
"20000053","20001678","20002668","20006411","20053","20735","20134","26601"
"20000053","20001678","20002712","20006411","20053","20735","20178","26601"
"20000053","20001678","20002713","20006411","20053","20735","20179","26601"
"20000053","20001678","20002714","20006411","20053","20735","20180","26601"
"20000053","20001678","20002715","20006411","20053","20735","20181","26601"
"20000053","20001678","20002716","20006411","20053","20735","20182","26601"
"20000053","20001678","20002717","20006411","20053","20735","20183","26601"
"20000053","20001678","20002718","20006411","20053","20735","20184","26601"
"20000053","20001678","20002719","20006411","20053","20735","20185","26601"
"20000053","20001678","20002720","20006411","20053","20735","20186","26601"
"20000053","20001678","20002721","20006411","20053","20735","20187","26601"
"20000053","20001678","20002723","20006411","20053","20735","20189","26601"
"20000053","20001690","20002656","20006411","20053","20747","20122","26601"
"20000053","20001690","20002657","20006411","20053","20747","20123","26601"
"20000053","20001690","20002658","20006411","20053","20747","20124","26601"
"20000053","20001690","20002659","20006411","20053","20747","20125","26601"
"20000053","20001690","20002660","20006411","20053","20747","20126","26601"
"20000053","20001690","20002661","20006411","20053","20747","20127","26601"
"20000053","20001690","20002662","20006411","20053","20747","20128","26601"
"20000053","20001690","20002663","20006411","20053","20747","20129","26601"
"20000053","20001690","20002664","20006411","20053","20747","20130","26601"
"20000053","20001690","20002665","20006411","20053","20747","20131","26601"
"20000053","20001690","20002666","20006411","20053","20747","20132","26601"
"20000053","20001690","20002667","20006411","20053","20747","20133","26601"
"20000053","20001690","20002668","20006411","20053","20747","20134","26601"
"20000053","20001690","20002712","20006411","20053","20747","20178","26601"
"20000053","20001690","20002713","20006411","20053","20747","20179","26601"
"20000053","20001690","20002714","20006411","20053","20747","20180","26601"
"20000053","20001690","20002715","20006411","20053","20747","20181","26601"
"20000053","20001690","20002716","20006411","20053","20747","20182","26601"
"20000053","20001690","20002717","20006411","20053","20747","20183","26601"
"20000053","20001690","20002718","20006411","20053","20747","20184","26601"
"20000053","20001690","20002719","20006411","20053","20747","20185","26601"
"20000053","20001690","20002720","20006411","20053","20747","20186","26601"
"20000053","20001690","20002721","20006411","20053","20747","20187","26601"
"20000053","20001690","20002722","20006411","20053","20747","20188","26601"
"20000053","20001690","20002723","20006411","20053","20747","20189","26601"
"20000053","20001713","20002659","20005021","20053","20770","20125","24681"
"20000053","20001713","20002659","20005481","20053","20770","20125","25141"
"20000053","20001713","20002659","20006411","20053","20770","20125","26601"
"20000053","20001713","20002660","20005481","20053","20770","20126","25141"
"20000053","20001713","20002660","20006411","20053","20770","20126","26601"
"20000053","20001713","20002661","20005481","20053","20770","20127","25141"
"20000053","20001713","20002661","20006411","20053","20770","20127","26601"
"20000053","20001713","20002662","20003606","20053","20770","20128","24332"
"20000053","20001713","20002662","20006411","20053","20770","20128","26601"
"20000053","20001713","20002663","20006411","20053","20770","20129","26601"
"20000053","20001713","20002664","20006411","20053","20770","20130","26601"
"20000053","20001713","20002665","20006292","20053","20770","20131","25952"
"20000053","20001713","20002665","20006411","20053","20770","20131","26601"
"20000053","20001713","20002666","20006292","20053","20770","20132","25952"
"20000053","20001713","20002666","20006411","20053","20770","20132","26601"
"20000053","20001713","20002667","20004553","20053","20770","20133","23147"
"20000053","20001713","20002667","20005738","20053","20770","20133","25398"
"20000053","20001713","20002667","20006292","20053","20770","20133","25952"
"20000053","20001713","20002668","20004553","20053","20770","20134","23147"
"20000053","20001713","20002668","20005738","20053","20770","20134","25398"
"20000053","20001713","20002668","20006292","20053","20770","20134","25952"
"20000053","20001713","20002669","20003413","20053","20770","20135","24139"
"20000053","20001713","20002669","20006411","20053","20770","20135","26601"
"20000053","20001713","20002670","20003413","20053","20770","20136","24139"
"20000053","20001713","20002670","20005021","20053","20770","20136","24681"
"20000053","20001713","20002671","20005021","20053","20770","20137","24681"
"20000053","20001713","20002671","20006292","20053","20770","20137","25952"
"20000053","20001713","20002672","20006292","20053","20770","20138","25952"
"20000053","20001713","20002672","20006411","20053","20770","20138","26601"
"20000053","20001713","20002673","20005021","20053","20770","20139","24681"
"20000053","20001713","20002673","20005481","20053","20770","20139","25141"
"20000053","20001713","20002673","20006292","20053","20770","20139","25952"
"20000053","20001713","20002673","20006411","20053","20770","20139","26601"
"20000053","20001713","20002674","20005021","20053","20770","20140","24681"
"20000053","20001713","20002674","20005481","20053","20770","20140","25141"
"20000053","20001713","20002674","20006292","20053","20770","20140","25952"
"20000053","20001713","20002674","20006411","20053","20770","20140","26601"
"20000053","20001713","20002675","20005021","20053","20770","20141","24681"
"20000053","20001713","20002675","20005481","20053","20770","20141","25141"
"20000053","20001713","20002675","20006292","20053","20770","20141","25952"
"20000053","20001713","20002675","20006411","20053","20770","20141","26601"
"20000053","20001713","20002676","20005481","20053","20770","20142","25141"
"20000053","20001713","20002676","20006292","20053","20770","20142","25952"
"20000053","20001713","20002676","20006411","20053","20770","20142","26601"
"20000053","20001713","20002714","20005021","20053","20770","20180","24681"
"20000053","20001713","20002714","20005481","20053","20770","20180","25141"
"20000053","20001713","20002714","20006411","20053","20770","20180","26601"
"20000053","20001713","20002715","20005021","20053","20770","20181","24681"
"20000053","20001713","20002715","20005481","20053","20770","20181","25141"
"20000053","20001713","20002715","20006411","20053","20770","20181","26601"
"20000053","20001713","20002716","20005481","20053","20770","20182","25141"
"20000053","20001713","20002716","20006411","20053","20770","20182","26601"
"20000053","20001713","20002717","20006411","20053","20770","20183","26601"
"20000053","20001713","20002718","20006411","20053","20770","20184","26601"
"20000053","20001713","20002719","20006411","20053","20770","20185","26601"
"20000053","20001713","20002720","20006292","20053","20770","20186","25952"
"20000053","20001713","20002720","20006411","20053","20770","20186","26601"
"20000053","20001713","20002721","20006292","20053","20770","20187","25952"
"20000053","20001713","20002721","20006411","20053","20770","20187","26601"
"20000053","20001713","20002722","20004553","20053","20770","20188","23147"
"20000053","20001713","20002722","20005738","20053","20770","20188","25398"
"20000053","20001713","20002722","20006292","20053","20770","20188","25952"
"20000053","20001713","20002722","20006411","20053","20770","20188","26601"
"20000053","20001713","20002723","20004553","20053","20770","20189","23147"
"20000053","20001713","20002723","20005738","20053","20770","20189","25398"
"20000053","20001713","20002723","20006292","20053","20770","20189","25952"
"20000053","20001713","20002724","20005021","20053","20770","20190","24681"
"20000053","20001713","20002724","20005738","20053","20770","20190","25398"
"20000053","20001713","20002724","20006292","20053","20770","20190","25952"
"20000053","20001713","20002724","20006411","20053","20770","20190","26601"
"20000053","20001713","20002725","20003413","20053","20770","20191","24139"
"20000053","20001713","20002725","20005021","20053","20770","20191","24681"
"20000053","20001713","20002726","20005021","20053","20770","20192","24681"
"20000053","20001713","20002726","20006292","20053","20770","20192","25952"
"20000053","20001713","20002727","20006292","20053","20770","20193","25952"
"20000053","20001713","20002727","20006411","20053","20770","20193","26601"
"20000053","20001713","20002728","20006292","20053","20770","20194","25952"
"20000053","20001713","20002728","20006411","20053","20770","20194","26601"
"20000053","20001713","20002729","20005021","20053","20770","20195","24681"
"20000053","20001713","20002729","20005481","20053","20770","20195","25141"
"20000053","20001713","20002729","20006292","20053","20770","20195","25952"
"20000053","20001713","20002729","20006411","20053","20770","20195","26601"
"20000053","20001713","20002730","20005021","20053","20770","20196","24681"
"20000053","20001713","20002730","20005481","20053","20770","20196","25141"
"20000053","20001713","20002730","20006292","20053","20770","20196","25952"
"20000053","20001713","20002730","20006411","20053","20770","20196","26601"
"20000053","20001713","20002731","20005021","20053","20770","20197","24681"
"20000053","20001713","20002731","20005481","20053","20770","20197","25141"
"20000053","20001713","20002731","20006292","20053","20770","20197","25952"
"20000053","20001713","20002731","20006411","20053","20770","20197","26601"
"20000053","20001713","20002736","20003606","20053","20770","27381","24332"
"20000053","20001713","20002736","20003950","20053","20770","27381","22544"
"20000053","20001713","20002736","20004152","20053","20770","27381","22746"
"20000053","20001713","20002736","20005481","20053","20770","27381","25141"
"20000053","20001713","20002736","20006430","20053","20770","27381","27382"
"20000053","20001713","20002736","20006431","20053","20770","27381","27383"
"20000053","20001713","20002736","20006432","20053","20770","27381","27384"
"20000053","20001713","20002737","20003606","20053","20770","34923","24332"
"20000053","20001713","20002737","20003950","20053","20770","34923","22544"
"20000053","20001713","20002737","20004152","20053","20770","34923","22746"
"20000053","20001713","20002737","20005481","20053","20770","34923","25141"
"20000053","20001713","20002737","20006430","20053","20770","34923","27382"
"20000053","20001713","20002737","20006431","20053","20770","34923","27383"
"20000053","20001713","20002737","20006432","20053","20770","34923","27384"
"20000053","20001713","20002737","20006682","20053","20770","34923","36603"
"20000053","20001713","20002738","20003950","20053","20770","39723","22544"
"20000053","20001713","20002738","20004152","20053","20770","39723","22746"
"20000053","20001713","20002738","20006430","20053","20770","39723","27382"
"20000053","20001713","20002738","20006431","20053","20770","39723","27383"
"20000053","20001713","20002738","20006432","20053","20770","39723","27384"
"20000053","20001713","20002738","20006682","20053","20770","39723","36603"
"20000053","20001713","20002738","20006772","20053","20770","39723","42583"
"20000053","20001713","20002739","20003950","20053","20770","47272","22544"
"20000053","20001713","20002739","20004152","20053","20770","47272","22746"
"20000053","20001713","20002739","20006430","20053","20770","47272","27382"
"20000053","20001713","20002739","20006431","20053","20770","47272","27383"
"20000053","20001713","20002739","20006432","20053","20770","47272","27384"
"20000053","20001713","20002739","20006682","20053","20770","47272","36603"
"20000053","20001713","20002739","20006772","20053","20770","47272","42583"
"20000053","20001713","20002740","20003950","20053","20770","51683","22544"
"20000053","20001713","20002740","20004152","20053","20770","51683","22746"
"20000053","20001713","20002740","20006430","20053","20770","51683","27382"
"20000053","20001713","20002740","20006431","20053","20770","51683","27383"
"20000053","20001713","20002740","20006432","20053","20770","51683","27384"
"20000053","20001713","20002740","20006682","20053","20770","51683","36603"
"20000053","20001713","20002740","20006772","20053","20770","51683","42583"
"20000053","20001713","20002740","20007137","20053","20770","51683","56869"
"20000053","20001713","20002741","20003950","20053","20770","56007","22544"
"20000053","20001713","20002741","20004152","20053","20770","56007","22746"
"20000053","20001713","20002741","20006430","20053","20770","56007","27382"
